,ip,finger,hash,name,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,castingStat,choices,country,countryCode,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,levelGroup,alias,class_main,multiclass
6493,e7f6782,5f8af77,2ce38c79414ecf8615386e3ecb780113,c63c9446,Tiefling,Hermit,2019-02-13T10:04:14Z,Wizard 8|Fighter 4,Wizard|Fighter,School of Necromancy|Samurai,12,Mage Slayer|War Caster,148,13,17,16,20,18,14,13,,Arcana|History|Religion|Insight|Medicine,Dagger,Animate Dead*3,Int,fighting style/Dueling,,,,,,Tiefling,Animate Dead*3,Dagger,12-15,priceless_gagarin,Wizard,True
6494,e7f6782,5f8af77,28463e69e4c3a2966b09d77e732246dd,8f665d15,Human,Urchin,2019-02-13T10:02:52Z,Rogue 8|Cleric 4,Rogue|Cleric,Assassin|Death Domain,12,Sharpshooter|Alert|Observant,132,15,13,20,16,16,14,12,,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception,Rapier|Shortbow|Dagger,False Life*1|Ray of Sickness*1|Blindness/Deafness*2|Ray of Enfeeblement*2,Int,expertise/Stealth*Perception*Athletics*Acrobatics,,,,,,Human,False Life*1|Ray of Sickness*1|Blindness/Deafness*2|Ray of Enfeeblement*2,Rapier|Shortbow|Dagger,12-15,epic_nash,Rogue,True
6495,c443eda,82268d2,f1c02713a48e57b5e9e6afc5bd9454fd,fa3fe595,Goblin,Guild Member - Mayhem,2019-01-24T23:59:22Z,Barbarian 8|Fighter 4,Barbarian|Fighter,Path of the Totem Warrior|Champion,12,Tavern Brawler|Alert|Dual Wielder,196,21,13,20,20,14,15,14,,Acrobatics|Nature|Perception|Performance,Rapier|Unarmed strike,,Int,fighting style/Two-Weapon Fighting,,,,,,Goblin,,Rapier|Unarmed Strike,12-15,zealous_noyce,Barbarian,True
6496,58ee1db,cdda2fc,ef57fd5564888857eb41e537a44f5db4,dcf327e5,Half-Orc,Folk Hero,2018-10-12T22:05:53Z,Paladin 9|Fighter 3,Paladin|Fighter,Oath of Vengeance|Champion,12,,100,18,20,10,15,8,12,14,,Religion|Animal Handling|Medicine|Survival|Intimidation,Greataxe,Bane*1|Hunter’s Mark*1|Hold Person*2|Misty Step*2|Haste*3|Protection from Energy*3,Cha,fighting style/Great Weapon Fighting*Defense,,,,,,Half-Orc,Bane*1|Hunter's Mark*1|Hold Person*2|Misty Step*2|Haste*3|Protection from Energy*3,Greataxe,12-15,vibrant_leakey,Paladin,True
6497,7f543d9,a27a56b,bb31386ecea8a3319c2418c3760300b8,dd228f96,Triton,Hermit,2018-10-11T22:42:54Z,Sorcerer 8|Monk 4,Sorcerer|Monk,Shadow Magic|Way of Shadow,12,Actor,116,15,13,16,16,12,14,20,,Religion|Medicine|Deception|Persuasion,Quarterstaff|Dagger|Unarmed strike,Darkness*2,Cha,metamagic/Twinned Spell*Quickened Spell,,,,,,Triton,Darkness*2,Quarterstaff|Dagger|Unarmed Strike,12-15,blissful_perlman,Sorcerer,True
6498,7f543d9,a27a56b,88eb4abb6d1fd56b4eb989aa841e1a66,398a1579,Wood Elf,Far Traveler,2018-10-11T22:14:47Z,Cleric 6|Monk 6,Cleric|Monk,Trickery Domain|Way of the Drunken Master,12,,120,20,13,18,15,12,16,15,,Insight|Medicine|Perception|Performance|Persuasion,Mace|Dart|Unarmed strike,Charm Person*1|Disguise Self*1|Mirror Image*2|Pass Without Trace*2|Blink*3|Dispel Magic*3,Wis,,,,,,,Elf,Charm Person*1|Disguise Self*1|Mirror Image*2|Pass Without Trace*2|Blink*3|Dispel Magic*3,Mace|Dart|Unarmed Strike,12-15,heuristic_burnell,Equal Multiclass,True
6499,b8f5320,,9884f610ae3abb44f700986e3bc0091e,a58dec4d,Human,Acolyte,2018-08-27T18:16:50Z,Paladin 4|Sorcerer 8,Paladin|Sorcerer,Oath of Devotion|Draconic Bloodline,12,Polearm Master|Sentinel|War Caster,96,19,20,14,14,10,12,20,,Athletics|Religion|Insight|Intimidation|Persuasion,Net|Greatclub|Lance,Booming Blade*0|Green Flame Blade*0|Fire Bolt*0|Lightning Lure*0|Friends*0|Burning Hands*1|Shield*1|Protection from Evil and Good (Always Prepared)*1|Sanctuary (Always Prepared)*1|All Paladin Spells (Prepare CHA Mod (5) + Half Paladin Level (4/2=2) = 7)*1|Scorching Ray*2|Hold Person*2|Fireball*3|Counterspell*3|Greater Invisibility*4|Polymorph*4|Animate Objects*5|Hold Monster*5,Cha,fighting style/Defense|metamagic/Twinned Spell*Quickened Spell,,,,,,Human,Booming Blade*0|Green-Flame Blade*0|Fire Bolt*0|Lightning Lure*0|Friends*0|Burning Hands*1|Shield*1|Protection from Evil and Good*1|Sanctuary*1|*|Scorching Ray*2|Hold Person*2|Fireball*3|Counterspell*3|Greater Invisibility*4|Polymorph*4|Animate Objects*5|Hold Monster*5,Net|Greatclub|Lance,12-15,recursing_taussig,Sorcerer,True
6500,d709ddc,63d9883,6bc82d933d4b295562ebea5c5823b388,b14770e4,Minotaur,Acolyte,2018-08-16T21:48:32Z,Wizard 11|Fighter 1,Wizard|Fighter,School of Necromancy|,12,,78,19,10,15,13,20,10,9,chaotic neutral,Arcana|Investigation|Religion|Insight|Perception,Dagger|Quarterstaff|Battleaxe|Horns|Rapier,Toll The Dead*0|Chill Touch*0|Light*0|Fire Bolt*0|Mage Hand*0|Burning Hands*1|Catapult *1|Chromatic orb*1|Find Familiar*1|Disguise Self*1|Shield*1|Ray Of Sickness*1|False life*1|Magic Missle*1|Thunder Wave*1|Comprehend Languages*1|Sleep*1|Crown Of Maddnes *2|Cloud Of Daggers*2|Earth Bind*2|Enlarge/shrink*2|Blind/desf*2|Misty Step*2|Magic Weapon*2|Scorching Ray*2|Magic Mouth*2|Acid Arrow*2|Skywrite*2|Animate Dead*3|Vampiric Touch*3|Life Transference*3|Flame Arrows *3|Tiny Servent*3|Thunder Step*3|leomunds tiny hut spell*3|Fear*3|Fire Ball*3|Phantom steed*3|Water Breathing *3|Blight*4|Phantasmal killer*4|Wall Of Fire*4|Dimension Door*4|Arcane Eye*4|Enervation*5|Teleportation Circle*5|Arcane Hand*5|Soul Cage*6,Int,fighting style/Defense,,,CN,,,Minotaur,Toll the Dead*0|Chill Touch*0|Light*0|Fire Bolt*0|Mage Hand*0|Burning Hands*1|Catapult*1|Chromatic Orb*1|Find Familiar*1|Disguise Self*1|Shield*1|Ray of Sickness*1|False Life*1|Magic Missile*1|Thunderwave*1|Comprehend Languages*1|Sleep*1|Crown of Madness*2|Cloud of Daggers*2|Earthbind*2|Enlarge/Reduce*2|*|Misty Step*2|Magic Weapon*2|Scorching Ray*2|Magic Mouth*2|Melf's Acid Arrow*2|Skywrite*2|Animate Dead*3|Vampiric Touch*3|Life Transference*3|Flame Arrows*3|Tiny Servant*3|Thunder Step*3|Leomund's Tiny Hut*3|Fear*3|Fireball*3|Phantom Steed*3|Water Breathing*3|Blight*4|Phantasmal Killer*4|Wall of Fire*4|Dimension Door*4|Arcane Eye*4|Enervation*5|Teleportation Circle*5|Bigby's Hand*|Soul Cage*6,Dagger|Quarterstaff|Battleaxe||Rapier,12-15,trusting_engelbart,Wizard,True
6501,,401e4e5,3edb043a3808d10d01b5c35128790366,f804c010,Human,Hermit,2018-07-25T22:23:46Z,Barbarian 3|Bard 4|Monk 5,Barbarian|Bard|Monk,Path of the Totem Warrior|College of Whispers|Way of the Kensei,12,Prodigy,95,17,16,14,14,10,14,14,Neutral Good,Athletics|Stealth|Nature|Religion|Medicine|Perception|Survival|Performance,Longsword|Handaxe|Javelin|Unarmed strike|Sun Blade,Mage Hand*0|Presidgitation*0|Message*0|Cure Wounds*1|Charm Person*1|Comprehend Langauges*1|Identify*1|Pyrotechnics*2|Locate Object*2|Knock*2,Cha,expertise/Survival*Perception*Athletics,Canada,CA,NG,,,Human,Mage Hand*0|Prestidigitation*0|Message*0|Cure Wounds*1|Charm Person*1|Comprehend Languages*1|Identify*1|Pyrotechnics*2|Locate Object*2|Knock*2,Longsword|Handaxe|Javelin|Unarmed Strike|,12-15,clever_cohen,Monk,True
6502,b0ca530,,6ab12f82f9e83f5c071a2f6de720a59e,4c75040a,Goblin,Criminal,2018-06-24T13:27:55Z,Rogue 7|Revised Ranger 5,Rogue|Revised Ranger,Assassin|Beast Conclave,12,,29,16,8,19,14,14,8,16,,Sleight of Hand|Stealth|Investigation|Perception|Survival|Deception|Performance,Rapier|Shortbow|Dagger|Scimitar,Ensnaring Strike*1|Hail Of Thorns*1|Hunters Mark*1|Cure Wounds*1|Corden Of Arrows*2|Pass Without A Trace*2,Int,animal companion/Panther|expertise/Thieves' Tools*Stealth*Performance*Perception|favored enemy/Humanoids|fighting style/Archery,United States,US,,,,Goblin,Ensnaring Strike*1|Hail of Thorns*1|Hunter's Mark*1|Cure Wounds*1|Cordon Of Arrows*2|Pass Without Trace*2,Rapier|Shortbow|Dagger|Scimitar,12-15,zen_ride,Rogue,True
6503,e35599d,,e01ea44921a575d08392fcfd7d8845a6,1f8d74da,Goliath,Clan Crafter,2018-06-08T13:57:21Z,Fighter 3|Barbarian 9,Fighter|Barbarian,Champion|Path of the Berserker,12,,110,20,19,16,17,8,8,8,,Athletics|History|Insight|Perception|Intimidation,Greatsword|Maul|Handaxe|Full Blade,,Int,fighting style/Great Weapon Fighting,,,,,,Goliath,,Greatsword|Maul|Handaxe|,12-15,inspiring_goodall,Barbarian,True
6504,cb63cbf,76815d6,d7249a972645c7fa93821e7c7ed9674e,c9b74467,Goliath,Barbarian Tribe Member,2018-05-23T01:33:57Z,Fighter 9|Barbarian 3,Fighter|Barbarian,Champion|Path of the Battlerager,12,Dual Wielder,104,18,18,10,17,8,8,15,,Athletics|Perception|Survival|Intimidation,Battleaxe|Battleaxe|Handaxe,,Int,fighting style/Two-Weapon Fighting,,,,,,Goliath,,Battleaxe|Battleaxe|Handaxe,12-15,gracious_vaughan,Fighter,True
6505,e66a6ca,180f5b5,460d6d75e167c87c0d3632582e1573a3,78cb5042,Dragonborn,Sailor,2018-05-21T13:24:25Z,Fighter 8|Revised Ranger 4,Fighter|Revised Ranger,Sharpshooter|Hunter Conclave,12,Tough,113,18,15,20,14,10,13,11,CN,Athletics|Acrobatics|Stealth|History|Perception|Survival,"Longbow|Rapier|Crossbow, light",Hunters Mark*1|Goodberry*1|Cure Wounds*1,Int,fighting style/Close Quarters Shooter*Archery|hunter's prey/Colossus Slayer|favored enemy/Monstrosities|draconic ancestry/Gold,,,CN,,,Dragonborn,Hunter's Mark*1|Goodberry*1|Cure Wounds*1,"Longbow|Rapier|Crossbow, Light",12-15,hopeful_kalam,Fighter,True
6506,e47e51d,78d9006,0c1ca284883c755d99f9f7d0a87efe4c,36d544a5,Minotaur,Sage,2018-05-18T15:21:16Z,Fighter 11|Wizard 1,Fighter|Wizard,Battle Master|,12,,82,16,20,12,13,15,10,10,chaotic neutral,Arcana|History|Perception|Survival,"Greatsword|Battleaxe|Crossbow, light",Toll The Dead*0|Dancing Lights*0|Sword Burst*0|Absorb Elements*1|Shield*1|Magic Missile*1|Comprehend Languages*1|Find Familiar*1|Healing Elixir*1,Int,combat superiority maneuvers/Riposte*Precision Attack*Parry*Maneuvering Attack*Lunging Attack*Disarming Attack*Commander’s Strike|fighting style/Great Weapon Fighting,,,CN,,,Minotaur,Toll the Dead*0|Dancing Lights*0|Sword Burst*0|Absorb Elements*1|Shield*1|Magic Missile*1|Comprehend Languages*1|Find Familiar*1|*,"Greatsword|Battleaxe|Crossbow, Light",12-15,lucid_stallman,Fighter,True
6507,,0c05ff9,1e2706135695452bbda111a07ea13284,0acfaf95,Wood Elf,Courtier,2018-05-12T17:18:52Z,Wizard 10|Cleric 1|Druid 1,Wizard|Cleric|Druid,Bladesinging|War Domain|,12,War Caster,64,21,8,18,12,16,14,8,,Arcana|History|Insight|Perception|Performance|Persuasion,Quarterstaff,Divine Favor*1|Shield of Faith*1,Int,,Canada,CA,,,,Elf,Divine Favor*1|Shield of Faith*1,Quarterstaff,12-15,agitated_mcclintock,Wizard,True
6508,,0c05ff9,5897007bdbe62fb9a34fbc84ffd84523,d4245353,Human,Criminal,2018-05-12T17:18:12Z,Fighter 4|Warlock 8,Fighter|Warlock,Battle Master|The Hexblade,12,Crossbow Expert|Dual Wielder,80,17,10,15,13,10,10,20,,Athletics|Acrobatics|Stealth|Perception|Deception,"Crossbow, Hand|Crossbow, Hand|Handaxe",,Int,eldritch invocations/Repelling Blast*Improved Pact Weapon*Thirsting Blade*Devil's Sight|fighting style/Two-Weapon Fighting|combat superiority maneuvers/Precision Attack*Feinting Attack*Evasive Footwork|pact boon/Pact of the Blade,Canada,CA,,,,Human,,"Crossbow, hand|Crossbow, hand|Handaxe",12-15,optimistic_golick,Warlock,True
6509,,0c05ff9,695223a376dc07385d5adbdf710cfe8f,556d7fde,Human,Courtier,2018-05-12T17:03:38Z,Fighter 4|Bard 8,Fighter|Bard,Purple Dragon Knight|College of Glamour,12,Inspiring Leader|Heavy Armor Master,92,21,16,8,14,10,10,20,,History|Insight|Perception|Deception|Performance|Persuasion,Longsword|Handaxe,,Int,expertise/Persuasion|fighting style/Defense,Canada,CA,,,,Human,,Longsword|Handaxe,12-15,infallible_hodgkin,Bard,True
6510,,0c05ff9,ff8b21795903dab9843eda3f5daaecda,8a138779,Ghastly Halfling,Criminal,2018-05-12T16:59:40Z,Rogue 4|Cleric 8,Rogue|Cleric,Assassin|Death Domain,12,,87,15,8,18,14,10,20,10,,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,False Life*1|Ray of Sickness*1|Blindness/Deafness*2|Ray of Enfeeblement*2|Animate Dead*3|Vampiric Touch*3|Blight*4|Death Ward*4,Int,expertise/Perception,Canada,CA,,,,Halfling,False Life*1|Ray of Sickness*1|Blindness/Deafness*2|Ray of Enfeeblement*2|Animate Dead*3|Vampiric Touch*3|Blight*4|Death Ward*4,Rapier|Shortbow|Dagger,12-15,practical_tereshkova,Cleric,True
6511,441f028,bb8cc9b,df7bbebc7bb701b6695194840f359570,4e070d9f,Asgardian ,Far Traveler,2021-07-31T17:32:13Z,Barbarian 5|Fighter 6,Barbarian|Fighter,Path of the Totem Warrior|Champion,11,,146,22,22,14,20,9,14,12,,Athletics|Insight|Perception|Survival,Fist|Kick|Whip|Stunning Baton|Icer,,Int,,United States,US,,,,,,||Whip||Mace,8-11,focused_joliot,Fighter,True
6512,9f6ddf6,6483e22,32c1d86e6d8c6105895619c5724814bd,f6fc8a86,Asgardian ,Far Traveler,2021-06-19T22:12:33Z,Barbarian 5|Fighter 6,Barbarian|Fighter,Path of the Totem Warrior|Champion,11,,146,21,22,14,20,9,14,12,,Athletics|Insight|Perception|Survival,Fist|Kick|Whip|Stunning Baton|Icer,,Int,,United States,US,,,,,,||Whip||Mace,8-11,epic_cannon,Fighter,True
6513,36343e6,6483e22,fc02a54eabaa7dad19461d2bc564a39e,ad10f69c,Human,Athlete,2021-06-19T21:33:16Z,Monk 10|Fighter 1,Monk|Fighter,Way of the Open Hand|,11,Athlete,81,19,12,20,14,10,18,14,,Athletics|Acrobatics|Stealth|Religion|Insight,ATTACK 1|ATTACK 2|Flurry Of Blows 1|Flurry Of Blows 2,,Wis,fighting style/Dueling,United States,US,,,,Human,,|||,8-11,objective_hoover,Monk,True
6514,aa6c019,07ada73,7ff4ea4ace3aa1331910a59be6eb97d9,5f69db1b,Lineage - Zari,Urban Bounty Hunter,2021-05-01T18:44:35Z,Barbarian 10|Fighter 1,Barbarian|Fighter,Path of the Ancestral Guardian|,11,Dual Wielder,140,15,16,13,16,8,10,14,,Athletics|Insight|Perception|Survival|Intimidation|Persuasion,Greatsword|Mace|Javelin,,Int,fighting style/Two-Weapon Fighting,United States,US,,,,Tiefling,,Greatsword|Mace|Javelin,8-11,angry_cori,Barbarian,True
6515,,8458476,26d7c00a514ba8f9a7637d4bfbe6d134,e5994452,Hobgoblin,Outlander,2021-03-16T03:48:25Z,Rogue 6|Fighter 3|Paladin 2,Rogue|Fighter|Paladin,Assassin|Eldritch Knight|,11,,28,18,18,14,14,15,9,16,LE,Athletics|Perception|Survival|Deception|Intimidation|Persuasion,Dagger|Flametongue Sword|Frostbrand Longsword,Fire Bolt*0|Mending*0|Jump*1|Find Familiar*1|Detect Magic*1,Int,expertise/Intimidation*Athletics*Thieves' Tools*Perception|fighting style/Two-Weapon Fighting*Interception,Canada,CA,LE,,,Hobgoblin,Fire Bolt*0|Mending*0|Jump*1|Find Familiar*1|Detect Magic*1,Dagger||Longsword,8-11,amazing_murdock,Rogue,True
6516,5808a28,6c9784f,5becfb5e91fa859779bf6eb2dfd5a93a,936b2b61,Human,Mercenary Veteran,2021-03-05T18:31:33Z,Fighter 5|Warlock 6,Fighter|Warlock,Champion|The Hexblade,11,Crossbow Expert|Sharpshooter,104,16,15,16,19,13,14,20,,Athletics|Acrobatics|Insight|Perception|Persuasion,"Crossbow, Heavy|Longsword",,Int,eldritch invocations/Armor of Shadows*Improved Pact Weapon*Eldritch Smite|pact boon/Pact of the Blade|fighting style/Archery,,,,,,Human,,"Crossbow, Heavy|Longsword",8-11,inspiring_mestorf,Warlock,True
6517,5808a28,6c9784f,4859ae1e748420b36ff5e0c7b3c3a2a3,f48338f1,Warforged,Acolyte,2021-03-05T18:30:34Z,Cleric 6|Fighter 5,Cleric|Fighter,Forge Domain|Champion,11,War Caster,115,22,16,16,20,14,19,14,,Acrobatics|History|Religion|Insight|Medicine,Mace,Identify*1|Searing Smite*1|Heat Metal*2|Magic Weapon*2|Elemental Weapon*3|Protection from Energy*3,Wis,fighting style/Defense,,,,,,Warforged,Identify*1|Searing Smite*1|Heat Metal*2|Magic Weapon*2|Elemental Weapon*3|Protection from Energy*3,Mace,8-11,thirsty_archimedes,Cleric,True
6518,e1ad1e5,28e395d,d97f4baf72cffd83ab2064b7f123d074,a12a9428,Tiefling,Entertainer,2021-03-04T18:50:09Z,Paladin 6|Bard 5,Paladin|Bard,Oath of the Watchers|College of Swords,11,Alert,115,19,18,14,20,13,15,18,CG,Athletics|Acrobatics|Perception|Performance|Persuasion,Flail|Handaxe,Alarm*1|Detect Magic*1|Moonbeam*2|See Invisibility*2,Cha,fighting style/Defense*Dueling|expertise/Persuasion*Performance,United States,US,CG,,,Tiefling,Alarm*1|Detect Magic*1|Moonbeam*2|See Invisibility*2,Flail|Handaxe,8-11,keen_payne,Paladin,True
6519,14df35a,a2e5e04,4bf980ae28763cc8e7b717d5c0817f7f,5d584807,Warforged,Entertainer,2021-02-25T02:12:51Z,Paladin 2|Bard 9,Paladin|Bard,|College of Swords,11,,83,23,18,8,14,10,10,18,,Athletics|Acrobatics|History|Insight|Performance|Persuasion,Javelin|Unarmed strike|Scimitar +1|Dagger +2,Vicious Mockery*0|Mending*0|Thunderclap*0|Bless*1|Ceremony*1|Command*1|Compelled Duel*1|Cure Wounds*1|Detect Evil And Good*1|Detect Magic*1|Detect Poison And Disease*1|Divine Favor*1|Heroism*1|Protection From Evil And Good*1|Searing Smite*1|Thunderous Smite*1|Wrathful Smite*1|Shield Of Faith*1|Purify Food And Drink*1|Healing Word*1|Feather Fall*1|Tasha's Hideous Laughter*1|Zone Of Truth*2|Phantasmal Force*2|Calm Emotions*2|Tongues*3|Enemies Abound*3|Catnap*3|Polymorph*4|Greater Restoration*5|Synaptic Static*5,Cha,fighting style/Protection*Dueling|expertise/Insight*History,Canada,CA,,,,Warforged,Vicious Mockery*0|Mending*0|Thunderclap*0|Bless*1|Ceremony*1|Command*1|Compelled Duel*1|Cure Wounds*1|Detect Evil and Good*1|Detect Magic*1|Detect Poison and Disease*1|Divine Favor*1|Heroism*1|Protection from Evil and Good*1|Searing Smite*1|Thunderous Smite*1|Wrathful Smite*1|Shield of Faith*1|Purify Food and Drink*1|Healing Word*1|Feather Fall*1|Tasha's Hideous Laughter*1|Zone of Truth*2|Phantasmal Force*2|Calm Emotions*2|Tongues*3|Enemies Abound*3|Catnap*3|Polymorph*4|Greater Restoration*5|Synaptic Static*5,Javelin|Unarmed Strike|Scimitar|Dagger,8-11,bold_napier,Bard,True
6520,9ffa73b,,4331b993bca2fcc536cdb20bb1f40b88,ed167e94,Dark Elf,Far Traveler,2021-02-21T20:42:00Z,Rogue 6|Fighter 5,Rogue|Fighter,Assassin|Gunslinger,11,,75,14,14,17,13,10,10,16,,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception,Rapier|Pepperbox|Dagger|Longbow,,Int,fighting style/Archery|expertise/Stealth*Sleight of Hand*Perception,United States,US,,,,Elf,,Rapier||Dagger|Longbow,8-11,admiring_neumann,Rogue,True
6521,38a1ecc,a06dee0,a89098288e344527110b447ac0a8a447,9c6442a6,Half-Elf,Courtier,2021-01-10T14:08:26Z,Rogue 10|Fighter 1,Rogue|Fighter,Mastermind|,11,Skilled,68,18,8,20,10,14,14,14,Neutral Good,Athletics|Acrobatics|Stealth|History|Investigation|Insight|Perception|Survival|Deception|Intimidation|Persuasion,Rapier|Dagger|Longbow,,Int,expertise/Perception*Insight*Persuasion*Investigation|fighting style/Archery,,,NG,,,Half-Elf,,Rapier|Dagger|Longbow,8-11,vigorous_booth,Rogue,True
6522,543f6a7,01fad69,e8fcf007a746b73c3678097e50729002,54440312,,,2021-01-02T00:56:37Z,Rogue 7|Ranger 4,Rogue|Ranger,Scout|Gloom Stalker,11,Sharpshooter|Mobile,24,13,14,16,13,8,10,12,,,Hardened Strikes,,Int,fighting style/Archery|optional favored enemy/Favored Foe|expertise/Stealth*Perception*Investigation*Survival*Insight|optional natural explorer/Canny|optional primeval awareness/Primeval Awareness,,,,,,,,,8-11,naughty_gagarin,Rogue,True
6523,543f6a7,01fad69,673e4a8026d4d87a6ebd941f6bd7cc9f,6b92235e,Half-elf,noble,2021-01-02T00:55:00Z,Rogue 7|Ranger 4,Rogue|Ranger,Scout|Gloom Stalker,11,Sharpshooter|Mobile,30,12,12,15,18,14,14,19,,Arcana|History|Religion|Deception|Persuasion,Dagger|Whip,Mage Hand*0|Chill Touch*0|Find Familiar*1|Ice Knife*1,Int,fighting style/Archery|optional favored enemy/Favored Foe|expertise/Stealth*Perception*Investigation*Survival*Insight|optional natural explorer/Canny|optional primeval awareness/Primeval Awareness,,,,,,Half-Elf,Mage Hand*0|Chill Touch*0|Find Familiar*1|Ice Knife*1,Dagger|Whip,8-11,silly_feynman,Rogue,True
6524,0ee1b15,83618f7,2f6980a362520cc319c0cd493fa1e3d6,fc55319b,Tabaxi,Criminal,2020-11-18T22:10:27Z,Rogue 9|Wizard 2,Rogue|Wizard,Swashbuckler|School of Divination,11,Defensive Duelist|Observant,99,18,12,20,16,16,15,13,,Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Intimidation,Shortsword|Shortsword|Dagger|Rapier,,Int,expertise/Stealth*Sleight of Hand,United States,US,,,,Tabaxi,,Shortsword|Shortsword|Dagger|Rapier,8-11,determined_wescoff,Rogue,True
6525,,d63ad02,221ad23da7ac22b7a85e5ec2c8d6b6de,ea6e8a41,Human,Clan Crafter,2020-07-16T21:10:31Z,Paladin 3|Warlock 8,Paladin|Warlock,Oath of Vengeance|The Fiend,11,War Caster|Polearm Master,100,18,13,9,15,9,10,18,Lawful Evil,History|Religion|Insight|Perception|Intimidation,War pick|Battleaxe|Quarterstaff,Bane*1|Hunter�s Mark*1,Cha,fighting style/Dueling|pact boon/Pact of the Tome|eldritch invocations/Devil's Sight*Agonizing Blast*One with Shadows*Trickster's Escape,Canada,CA,LE,,,Human,Bane*1|Hunter's Mark*1,War pick|Battleaxe|Quarterstaff,8-11,peaceful_stonebraker,Warlock,True
6526,9d3b285,d63ad02,75f2d860974c32087a9f87e188df2e28,7606cd48,Human,Acolyte,2020-07-13T22:38:39Z,Cleric 9|Sorcerer 2,Cleric|Sorcerer,Life Domain|Draconic Bloodline,11,Spell Sniper,88,20,14,12,15,10,20,14,,History|Religion|Insight|Medicine,"Crossbow, Light|Greatsword",Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5,Wis,,,,,,,Human,Bless*1|Cure Wounds*1|Lesser Restoration*2|Spiritual Weapon*2|Beacon of Hope*3|Revivify*3|Death Ward*4|Guardian of Faith*4|Mass Cure Wounds*5|Raise Dead*5,"Crossbow, Light|Greatsword",8-11,amazing_wiles,Cleric,True
6527,4d54554,de19787,c62cb3f44471894aa798b6e7dea86640,1303bf93,Rock Gnome,Cloistered Scholar,2020-07-08T03:27:33Z,Fighter 1|Wizard 10,Fighter|Wizard,|War Magic,11,War Caster,83,21,15,8,16,18,10,8,,Athletics|Arcana|History|Perception,Lance|Handaxe|Fire Bolt,Fire Bolt*0|Create Bonfire*0|Booming Blade*0|Light*0|Mending*0|Absorb Elements*1|Detect Magic*1|Feather Fall*1|Find Familiar*1|Grease*1|Fog Cloud*1|Magic Missile*1|Shield*1|Hideous Laughter*1|Protection from Evil*1|Longstrider*1|Floating Disk*1|Blur*2|Flaming Sphere*2|Mirror Image*2|Misty Step*2|Pyrotechnics*2|Rope Trick*2|Locate Object*2|Enlarge/Reduce*2|Counterspell*3|Dispel Magic*3|Fear*3|Fireball*3|Haste*3|Fly*3|Protection from Energy*3|Tongues*3|Tidal Wave*3|Watery Sphere*4|Resilient Sphere*4|Private Sanctum*4|Greater Invisibility*4|Black Tentacles*4|Fabricate*4|Wall of Light*5|Wall of Force*5|Telepathic Bond*5|Legend Lore*5|Hold Monster*5,Int,fighting style/Defense,United States,US,,,,Gnome,Fire Bolt*0|Create Bonfire*0|Booming Blade*0|Light*0|Mending*0|Absorb Elements*1|Detect Magic*1|Feather Fall*1|Find Familiar*1|Grease*1|Fog Cloud*1|Magic Missile*1|Shield*1|Tasha's Hideous Laughter*1|*|Longstrider*1|Tenser's Floating Disk*1|Blur*2|Flaming Sphere*2|Mirror Image*2|Misty Step*2|Pyrotechnics*2|Rope Trick*2|Locate Object*2|Enlarge/Reduce*2|Counterspell*3|Dispel Magic*3|Fear*3|Fireball*3|Haste*3|Fly*3|Protection from Energy*3|Tongues*3|Tidal Wave*3|Watery Sphere*4|*|Ice Storm*4|Greater Invisibility*4|Evard's Black Tentacles*4|Fabricate*4|Wall of Light*5|Wall of Force*5|Rary's Telepathic Bond*5|Legend Lore*5|Hold Monster*5,Lance|Handaxe|,8-11,zen_khorana,Wizard,True
